title,price,discount,extra_info_3,likes,extra_info_2,course_subject
제발 도커 씁시다!,"₩38,500",할인 없음,초급,"1,078",(2시간 7분),"백엔드, 데브옵스 · 인프라"
Swift로 iOS 2D 아케이드 게임 만들기,"₩22,000",할인 없음,초급,303,(4시간 26분),"게임 프로그래밍, 모바일 앱 개발"
행정직을 위한 정시퇴근각 - 파이썬 업무자동화,"₩11,000",할인 없음,초급,878,(2시간 2분),세부 주제 없음
Typescript with Vue 실전 프로젝트,"₩16,500",할인 없음,중급이상,811,(3시간 41분),"웹 개발, 프론트엔드"
[테디노트] 한 방으로 끝내는 파이썬Python (전자책 포함),가격 정보 없음,할인 없음,입문,125,(3시간 3분),세부 주제 없음
Atlassian Jira 사용법 기초,"₩36,300",할인 없음,초급,94,(3시간 59분),"기획 · PM· PO, 개발 도구"
패턴으로 배우는 Python 프로그래밍 5편 - 데이터 분석,"₩27,500",할인 없음,초급,5,(1시간 43분),프로그래밍 언어
자바 프로그래밍 입문 : 선수 수업,가격 정보 없음,할인 없음,입문,193,(2시간 26분),프로그래밍 언어
"개발부터 매각까지, 안드로이드 앱 개발 마스터 클래스","₩104,500",할인 없음,초급,155,(1시간 35분),모바일 앱 개발
리액트 훅(React Hook)으로 만드는 웹앱,"₩22,000",할인 없음,초급,185,(1시간 47분),프론트엔드
[애플 공식 교재] iOS 앱 만들기 Part2,"₩55,000",할인 없음,초급,246,(21시간 53분),모바일 앱 개발
"[DevGround] 개발자, 나의 성장을 도왔던 것들","₩66,000",할인 없음,입문,184,(3시간 26분),"개발 · 프로그래밍, 커리어 · 자기계발"
양자 컴퓨터 프로그래밍 입문,가격 정보 없음,할인 없음,초급,134,(4시간 12분),"알고리즘 · 자료구조, 개발 · 프로그래밍"
자바 스프링부트 활용 웹개발 실무용,가격 정보 없음,할인 없음,초급,454,(4시간 30분),세부 주제 없음
Windows PowerShell 기초 배우기,가격 정보 없음,할인 없음,초급,483,(52분),"시스템 · 운영체제, 개발 도구"
이부일의 R릴레오 시즌1 (실무편),가격 정보 없음,할인 없음,초급,65,(31시간 26분),"데이터 분석, 프로그래밍 언어"
Flutter + Firebase로 넷플릭스 UI 클론 코딩하기 [무작정 플러터],가격 정보 없음,할인 없음,초급,499,(1시간 25분),"풀스택, 모바일 앱 개발"
IBM Cloud를 이용한 무료 마인크래프트 서버 만들기,가격 정보 없음,할인 없음,초급,101,(1시간 3분),"백엔드, 데브옵스 · 인프라"
Azure 기초 (AZ-900),"₩29,700",할인 없음,초급,806,(7시간 9분),"데브옵스 · 인프라, 클라우드"
나도 AWS에 서버 구축해보자!,가격 정보 없음,할인 없음,초급,501,(39분),"데브옵스 · 인프라, 클라우드"
호주 현직 자바 개발자가 묻고 답하는 영어 기술면접 25,"₩16,500",할인 없음,초급,393,(1시간 54분),"개발 · 프로그래밍, 커리어 · 자기계발"
"Ionic, 아이오닉 100분 핵심강의",가격 정보 없음,할인 없음,초급,51,(2시간 43분),모바일 앱 개발
"코알못도 누구나 쉽게 따라하는 웹, 앱 만들기 (기초부터 실전 활용까지)",가격 정보 없음,할인 없음,입문,243,(2시간 21분),세부 주제 없음
SwiftUI 초급 강의 - 기본 개념 익히기,가격 정보 없음,할인 없음,초급,151,(36분),모바일 앱 개발
하울의 안드로이드 인스타그램 클론 만들기,가격 정보 없음,할인 없음,초급,249,(2시간 49분),모바일 앱 개발
Swift 5와 SpriteKit으로 만들어보는 아이폰 iOS 2D 슈팅게임,"₩22,000",할인 없음,초급,189,(5시간 25분),"게임 프로그래밍, 모바일 앱 개발"
만들면서 배우는 HTML/CSS,가격 정보 없음,할인 없음,초급,207,(1시간 56분),세부 주제 없음
"Vue, 뷰 100분 핵심강의","₩27,500",할인 없음,중급이상,178,(1시간 54분),세부 주제 없음
"Angular, 앵귤러 100분 핵심강의","₩27,500",할인 없음,초급,183,(2시간 4분),"웹 개발, 프론트엔드"
겜팔이의 노릇노릇 파이어베이스,가격 정보 없음,할인 없음,초급,64,(2시간 54분),"백엔드, 데이터베이스"
'내 생애 첫번째 코딩 앱인벤터' 저자에게 배우는 App Inventor,가격 정보 없음,할인 없음,초급,67,(3시간 1분),"모바일 앱 개발, 개발 · 프로그래밍"
알고리즘의 개요와 실습 환경 구축,가격 정보 없음,할인 없음,초급,139,(7시간 3분),알고리즘 · 자료구조
Firebase 서버를 통한 Android앱 HowlTalk 만들기,가격 정보 없음,할인 없음,초급,95,(4시간 36분),모바일 앱 개발
겜팔이의 안드로이드 세뇌교실 - 인★그램 개발부터 배포까지,가격 정보 없음,할인 없음,초급,111,(22시간 16분),"모바일 앱 개발, 프로그래밍 언어"
아이오닉으로 오프라인 퍼스트 웹 (offline first web) 만들기,"₩22,000",할인 없음,중급이상,76,(2시간 30분),웹 개발
GPU 프로그래밍 언어 CUDA(쿠다) 기초,"₩33,000",할인 없음,중급이상,324,(2시간 19분),프로그래밍 언어
My Location - ionic3 와 Google Map Api 를 활용한 내 위치 정보 찾기,가격 정보 없음,할인 없음,초급,56,(26분),"웹 개발, 프론트엔드"
R 프로그램 - 시즌 1,가격 정보 없음,할인 없음,입문,183,(5시간 58분),"데이터 분석, 프로그래밍 언어"
누구나 따라하면서 배우는 JSP 커뮤니티 게시판 만들기,가격 정보 없음,할인 없음,초급,266,(2시간 17분),웹 개발
Sencha ExtJS 6 로 화면개발 더이상 고민하지 말자 - 기초편,가격 정보 없음,할인 없음,초급,71,(9시간 3분),"웹 개발, 프론트엔드"
널널한 박교수의 C 강좌 고급편,가격 정보 없음,할인 없음,입문,140,(2시간 31분),프로그래밍 언어
Git 과 Redmine 으로 하는 프로젝트 관리,가격 정보 없음,할인 없음,초급,113,(1시간 34분),개발 도구
iOS10 아이폰 웹브라우저 Swift3 로 만들기 실습,가격 정보 없음,할인 없음,초급,57,(45분),모바일 앱 개발
[C# 중급 강좌] 라이브러리 만들기,가격 정보 없음,할인 없음,초급,192,(2시간 32분),프로그래밍 언어
